StudentID,English_Language,Mathematics,Biology,Chemistry,Physics,Economics,Government,Literature,Geography,Computer_Studies,Technical_Drawing,Further_Mathematics,Agricultural_Science,Study_Habits,Analytical_Thinking,Creative_Thinking,Communication_Skills,Practical_Skills,Science_Club,Debate_Club,Learning_Style,Gender,Career_Path
STU0217,88,72,63,32,35,89,74,81,37,72,65,44,64,6,8,6,7,3,0,0,Interpersonal,Female,Business
STU0218,85,63,49,72,64,100,83,78,73,55,46,36,52,8,8,3,10,4,0,0,Verbal-Linguistic,Female,Law
STU0219,85,63,89,65,70,72,62,84,73,83,59,62,92,8,5,6,7,4,1,1,Verbal-Linguistic,Female,Education
STU0220,61,90,83,98,83,59,80,63,88,85,63,83,89,7,7,5,3,3,1,0,Naturalistic,Male,Natural_Sciences
STU0221,82,55,66,47,52,96,73,86,78,79,39,76,75,8,7,4,9,7,0,0,Verbal-Linguistic,Female,Education
STU0222,70,62,62,71,51,73,88,65,79,48,42,41,71,8,7,7,8,8,1,1,Intrapersonal,Male,Social_Sciences
STU0223,52,72,72,82,85,77,56,51,58,91,82,70,35,3,9,7,3,8,1,0,Logical-Mathematical,Female,Computer_Science
STU0224,74,76,68,57,74,84,85,46,41,80,49,32,66,7,3,7,7,7,0,1,Interpersonal,Male,Business
STU0225,62,75,89,85,65,96,63,69,83,72,60,65,58,8,4,8,8,10,1,0,Logical-Mathematical,Female,Medicine
STU0226,65,82,84,85,95,33,76,51,61,82,67,77,90,8,6,7,4,9,0,0,Naturalistic,Female,Medicine
STU0227,59,83,66,91,92,59,78,69,89,69,87,65,91,6,8,3,6,9,1,1,Verbal-Linguistic,Female,Technical_Vocational
STU0228,78,73,44,59,58,100,78,51,59,65,66,57,68,3,7,3,9,5,1,0,Interpersonal,Male,Business
STU0229,49,85,89,91,88,65,78,63,87,83,77,72,80,7,7,8,7,3,0,0,Naturalistic,Female,Natural_Sciences
STU0230,83,70,72,61,68,75,80,91,62,88,71,69,77,5,4,5,9,7,1,0,Verbal-Linguistic,Female,Education
STU0231,81,75,75,65,50,69,100,79,60,56,64,44,44,8,10,3,9,7,0,1,Verbal-Linguistic,Female,Law
STU0232,77,54,53,86,59,80,65,93,63,88,67,40,57,8,4,8,7,7,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU0233,83,88,69,79,73,85,100,66,84,55,53,55,81,4,3,3,8,7,0,1,Intrapersonal,Female,Social_Sciences
STU0234,88,83,57,49,64,62,78,84,73,70,48,41,68,4,3,8,6,6,1,1,Verbal-Linguistic,Male,Arts_Humanities
STU0235,82,92,40,85,92,51,56,42,63,92,72,68,57,8,7,7,3,7,1,1,Visual-Spatial,Female,Engineering
STU0236,87,50,53,78,76,77,90,84,72,49,48,30,55,10,8,7,8,8,0,1,Verbal-Linguistic,Female,Law
STU0237,64,63,84,90,91,61,57,51,61,59,72,73,57,10,5,6,6,10,1,0,Naturalistic,Female,Medicine
STU0238,59,95,48,54,88,72,45,72,51,90,84,92,49,5,9,9,8,8,1,0,Logical-Mathematical,Male,Computer_Science
STU0239,87,71,77,64,61,62,80,89,70,81,63,56,69,6,4,4,9,5,0,0,Verbal-Linguistic,Female,Education
STU0240,84,77,71,76,84,61,68,77,38,95,90,75,66,8,10,8,8,8,1,0,Visual-Spatial,Female,Engineering
STU0241,62,86,85,67,79,65,77,50,85,67,90,63,93,9,6,4,7,7,0,0,Interpersonal,Male,Technical_Vocational
STU0242,57,90,66,72,83,66,73,63,70,84,90,56,82,6,8,3,8,8,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU0243,68,80,65,69,74,51,50,69,67,90,85,79,80,7,7,5,4,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0244,74,69,73,41,55,87,81,57,67,77,23,46,69,8,4,6,8,7,0,0,Interpersonal,Male,Business
STU0245,70,85,49,57,88,79,52,48,41,89,79,77,69,8,7,7,5,6,0,0,Logical-Mathematical,Male,Computer_Science
STU0246,62,79,55,84,80,78,55,81,90,73,84,60,90,8,7,4,4,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0247,74,75,71,83,62,87,69,56,65,88,61,57,84,5,4,4,10,7,1,0,Interpersonal,Female,Business
STU0248,53,73,66,77,77,71,71,55,65,77,84,76,90,4,6,5,4,8,1,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0249,82,87,56,89,77,63,46,84,62,74,90,75,89,4,3,4,3,7,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0250,67,100,86,83,82,77,68,54,88,72,63,81,84,7,9,6,5,8,0,0,Naturalistic,Female,Natural_Sciences
STU0251,81,67,88,76,63,73,68,34,75,69,44,63,68,7,6,7,8,10,0,0,Interpersonal,Female,Medicine
STU0252,78,83,71,73,63,89,72,79,60,77,70,35,59,3,6,7,9,8,1,0,Interpersonal,Male,Business
STU0253,51,81,89,92,89,63,63,46,98,67,94,89,74,8,10,7,8,7,1,0,Naturalistic,Male,Natural_Sciences
STU0254,59,64,87,90,67,57,52,83,54,68,47,53,65,7,7,6,3,8,1,0,Naturalistic,Female,Medicine
STU0255,66,94,72,94,90,63,43,62,85,97,92,98,81,9,7,8,5,10,0,0,Visual-Spatial,Female,Engineering
STU0256,72,71,42,62,63,81,74,74,85,73,56,61,57,9,8,4,9,8,0,1,Intrapersonal,Female,Social_Sciences
STU0257,66,63,58,77,75,63,75,44,81,72,80,62,87,4,5,7,6,7,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU0258,89,48,76,46,37,72,84,86,67,87,80,38,76,3,5,3,7,3,0,0,Verbal-Linguistic,Female,Education
STU0259,86,53,72,28,57,95,80,82,79,64,48,48,60,4,5,7,9,6,0,0,Intrapersonal,Male,Social_Sciences
STU0260,67,91,71,67,79,68,51,66,73,86,63,91,76,3,7,7,5,4,1,0,Logical-Mathematical,Male,Computer_Science
STU0261,77,57,55,78,80,85,91,73,79,58,74,71,49,7,8,5,10,7,0,1,Intrapersonal,Female,Social_Sciences
STU0262,66,74,55,82,84,74,67,75,69,57,91,57,84,9,7,4,7,10,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU0263,81,89,88,89,85,75,50,49,66,87,88,84,55,8,10,6,3,8,1,0,Visual-Spatial,Male,Engineering
STU0264,79,57,61,70,51,81,68,75,69,60,57,50,89,8,7,10,4,6,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU0265,50,88,82,90,92,63,69,52,87,82,63,91,82,5,9,7,5,6,1,0,Naturalistic,Female,Natural_Sciences
STU0266,62,54,74,46,53,48,93,94,59,75,46,31,64,9,10,6,9,3,0,1,Verbal-Linguistic,Female,Law
STU0267,78,81,75,50,49,76,69,91,84,79,64,80,66,3,4,4,8,4,0,0,Verbal-Linguistic,Male,Education
STU0268,75,73,69,42,71,82,73,91,60,77,47,76,75,3,7,4,8,3,0,0,Visual-Spatial,Female,Education
STU0269,60,70,61,64,64,87,82,57,60,72,79,37,79,5,7,8,7,5,1,0,Interpersonal,Female,Business
STU0270,65,70,83,83,86,56,73,61,80,58,48,71,72,9,8,3,7,9,1,0,Naturalistic,Female,Medicine
STU0271,78,77,100,80,83,71,68,49,88,73,57,80,89,9,7,7,8,7,1,1,Naturalistic,Female,Natural_Sciences
STU0272,63,90,75,76,95,69,56,44,87,61,65,84,78,3,10,7,6,7,1,0,Interpersonal,Female,Natural_Sciences
STU0273,73,91,94,79,91,54,58,59,78,84,68,80,76,8,7,8,3,7,1,0,Naturalistic,Male,Natural_Sciences
STU0274,60,75,71,78,87,71,54,70,64,82,97,89,83,6,7,6,8,8,0,1,Intrapersonal,Male,Technical_Vocational
STU0275,99,56,70,80,64,59,67,88,82,76,48,54,63,3,6,8,4,8,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU0276,81,52,81,70,58,63,67,90,43,54,44,28,56,4,8,9,3,6,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU0277,87,47,75,84,49,77,88,83,55,54,78,32,59,9,7,6,8,5,0,0,Verbal-Linguistic,Male,Law
STU0278,70,61,77,53,54,73,67,91,75,81,52,60,75,5,5,5,7,8,0,1,Verbal-Linguistic,Male,Education
STU0279,65,75,77,74,59,68,72,80,65,70,40,63,77,7,4,6,7,5,0,0,Logical-Mathematical,Female,Education
STU0280,91,68,59,67,44,80,99,90,70,77,41,42,68,7,7,6,10,7,0,0,Verbal-Linguistic,Male,Law
STU0281,76,91,94,92,99,73,65,48,97,85,88,93,94,8,10,5,4,6,0,0,Visual-Spatial,Female,Natural_Sciences
STU0282,59,82,68,72,51,79,74,69,63,76,59,24,72,4,3,5,10,8,0,0,Interpersonal,Male,Business
STU0283,60,79,60,52,51,75,74,22,59,76,40,35,40,7,6,4,9,5,0,0,Interpersonal,Male,Business
STU0284,85,90,54,95,95,57,73,72,53,94,76,77,68,9,7,7,4,6,1,0,Logical-Mathematical,Male,Computer_Science
STU0285,99,80,64,34,54,85,94,56,91,64,61,57,76,5,6,8,9,3,1,1,Intrapersonal,Female,Social_Sciences
STU0286,62,80,78,51,94,53,61,53,80,99,69,94,66,4,9,8,3,3,0,0,Logical-Mathematical,Female,Computer_Science
STU0287,87,54,66,70,58,63,76,95,60,49,64,55,69,6,4,9,5,7,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU0288,85,74,65,65,50,85,83,75,79,65,52,60,47,7,6,4,9,8,0,0,Intrapersonal,Female,Social_Sciences
STU0289,74,70,88,83,71,83,56,62,28,59,56,78,48,9,8,5,3,10,0,1,Naturalistic,Female,Medicine
STU0290,95,61,70,70,59,86,79,63,80,74,57,32,48,9,6,8,10,5,0,1,Intrapersonal,Female,Social_Sciences
STU0291,49,82,67,51,91,57,75,64,55,88,75,94,83,7,10,7,3,8,1,0,Logical-Mathematical,Female,Computer_Science
STU0292,68,95,64,72,92,97,58,54,57,93,67,75,54,3,9,7,3,8,1,1,Logical-Mathematical,Female,Computer_Science
STU0293,71,89,88,81,95,79,72,48,88,67,61,92,97,3,7,6,4,8,1,0,Naturalistic,Female,Natural_Sciences
STU0294,61,83,77,78,74,85,69,66,59,82,70,37,59,8,5,8,9,4,0,0,Interpersonal,Male,Business
STU0295,69,83,88,81,95,67,76,66,66,92,96,77,71,10,9,3,4,9,1,1,Visual-Spatial,Female,Engineering
STU0296,82,78,83,67,70,46,45,100,72,76,41,54,61,9,8,8,4,3,0,1,Intrapersonal,Male,Arts_Humanities
STU0297,96,77,66,69,55,71,83,95,45,58,46,29,66,8,7,7,7,5,0,0,Verbal-Linguistic,Male,Law
STU0298,65,90,76,91,93,59,59,63,65,95,85,84,66,10,10,3,8,9,1,0,Visual-Spatial,Female,Engineering
STU0299,70,68,79,62,64,65,77,80,77,73,40,67,82,9,4,5,10,7,1,0,Verbal-Linguistic,Female,Education
STU0300,62,92,57,58,94,59,77,60,50,90,59,88,72,5,10,9,4,6,0,0,Logical-Mathematical,Female,Computer_Science
STU0301,44,78,71,52,86,64,73,57,67,89,62,90,62,8,7,7,3,6,1,0,Interpersonal,Female,Computer_Science
STU0302,90,52,66,67,69,70,71,100,58,46,54,23,78,4,5,9,6,8,0,1,Interpersonal,Female,Arts_Humanities
STU0303,85,56,69,39,65,80,94,92,81,70,39,62,61,3,4,4,7,7,0,1,Naturalistic,Female,Social_Sciences
STU0304,72,61,77,65,86,79,66,91,84,97,51,19,72,5,3,5,9,5,0,0,Verbal-Linguistic,Female,Education
STU0305,86,57,56,66,48,62,90,77,77,91,65,41,75,8,8,5,10,8,0,0,Verbal-Linguistic,Male,Law
STU0306,61,81,43,82,61,82,78,49,90,62,80,56,97,3,3,8,3,8,1,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU0307,88,67,59,54,66,60,53,85,70,69,58,70,87,3,3,9,4,7,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU0308,58,74,58,64,47,84,75,69,63,77,48,32,89,8,5,7,7,6,1,0,Interpersonal,Male,Business
STU0309,93,69,56,63,52,82,84,85,59,48,51,41,49,8,9,3,10,4,0,1,Verbal-Linguistic,Female,Law
STU0310,91,84,82,89,66,42,52,61,71,83,58,60,51,8,5,4,8,8,1,0,Naturalistic,Female,Medicine
STU0311,70,71,65,61,54,83,74,67,67,84,45,19,86,4,3,8,8,5,0,0,Intrapersonal,Male,Business
STU0312,75,86,70,45,90,79,68,58,48,86,67,82,71,6,9,8,8,6,1,0,Logical-Mathematical,Female,Computer_Science
STU0313,87,100,71,73,89,92,63,45,61,85,58,90,67,9,9,10,4,5,1,1,Logical-Mathematical,Male,Computer_Science
STU0314,61,74,72,79,80,75,59,75,79,76,91,60,78,7,6,8,5,7,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU0315,75,87,87,89,79,65,63,70,95,57,66,80,83,8,10,4,3,8,0,0,Logical-Mathematical,Female,Natural_Sciences
STU0316,96,71,59,54,72,83,62,90,69,68,67,66,90,9,5,8,10,4,0,0,Verbal-Linguistic,Female,Education
STU0317,100,83,65,79,63,88,85,71,49,90,81,56,77,7,7,3,10,8,0,0,Interpersonal,Male,Business
STU0318,66,84,65,86,89,54,79,73,66,90,82,83,65,10,7,3,6,8,0,0,Logical-Mathematical,Male,Engineering
STU0319,56,80,67,86,89,90,76,61,70,89,95,82,68,10,9,5,5,8,0,1,Visual-Spatial,Female,Engineering
STU0320,89,87,81,92,66,61,74,54,50,49,52,79,44,10,8,4,4,7,1,1,Naturalistic,Male,Medicine
STU0321,91,75,62,59,64,79,90,66,95,65,67,40,66,6,3,4,7,4,0,1,Intrapersonal,Female,Social_Sciences
STU0322,82,53,76,77,52,75,78,86,73,82,46,58,70,3,8,7,10,6,0,0,Verbal-Linguistic,Male,Education
STU0323,84,84,61,67,36,72,72,88,74,76,60,51,68,5,6,7,10,5,0,1,Verbal-Linguistic,Male,Education
STU0324,81,73,91,85,87,76,75,74,64,74,42,72,53,7,6,4,7,10,0,1,Naturalistic,Female,Medicine
STU0325,71,64,63,86,91,63,74,69,80,85,85,79,99,9,7,7,7,8,0,0,Intrapersonal,Female,Technical_Vocational
STU0326,69,56,59,57,85,96,88,83,49,49,51,34,64,10,10,4,10,8,1,1,Verbal-Linguistic,Male,Law
STU0327,76,68,43,51,69,92,81,80,56,57,60,37,64,7,3,8,7,8,0,1,Intrapersonal,Female,Social_Sciences
STU0328,92,60,74,65,31,88,90,72,74,66,65,47,85,9,6,4,10,7,0,1,Intrapersonal,Male,Social_Sciences
STU0329,89,77,56,88,53,94,73,52,73,79,62,74,70,3,4,3,7,7,1,0,Interpersonal,Female,Business
STU0330,87,75,89,86,64,46,78,66,81,74,68,61,50,9,3,3,7,9,1,0,Bodily-Kinesthetic,Male,Medicine
STU0331,64,100,56,85,40,84,79,53,59,97,56,36,42,5,8,5,8,7,0,0,Interpersonal,Female,Business
STU0332,76,56,59,61,50,78,85,99,54,71,47,58,69,10,7,3,10,5,0,1,Verbal-Linguistic,Female,Law
STU0333,83,90,70,65,94,63,55,54,84,82,66,78,72,5,7,7,8,4,0,1,Logical-Mathematical,Female,Computer_Science
STU0334,71,73,60,65,83,79,67,56,64,90,59,79,90,5,9,10,3,7,1,0,Bodily-Kinesthetic,Female,Computer_Science
STU0335,72,98,67,41,87,66,67,57,71,95,87,92,77,4,10,9,6,4,1,0,Logical-Mathematical,Female,Computer_Science
STU0336,52,81,68,67,96,55,72,49,59,84,73,81,68,9,9,8,3,4,1,0,Intrapersonal,Female,Computer_Science
STU0337,73,82,86,83,93,77,92,82,73,59,73,100,84,7,7,8,3,7,1,0,Naturalistic,Male,Natural_Sciences
STU0338,87,53,73,64,48,87,83,87,93,59,54,28,60,3,4,6,9,6,0,0,Interpersonal,Female,Education
STU0339,100,55,53,63,46,48,54,92,52,64,68,34,78,7,6,10,4,4,0,0,Verbal-Linguistic,Male,Arts_Humanities
STU0340,82,95,51,43,91,56,65,53,73,89,56,99,60,6,8,7,3,5,1,0,Logical-Mathematical,Female,Computer_Science
STU0341,94,85,56,62,59,63,61,96,76,70,58,60,65,5,7,7,5,3,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU0342,92,77,74,58,45,74,68,89,52,49,53,46,39,8,5,9,3,7,1,0,Naturalistic,Male,Arts_Humanities
STU0343,60,85,65,94,78,63,53,44,64,85,84,100,40,9,9,5,3,7,1,1,Visual-Spatial,Male,Engineering
STU0344,49,68,72,60,60,87,78,50,56,80,47,39,71,6,8,5,10,8,0,0,Interpersonal,Female,Business
STU0345,79,97,69,54,56,70,68,69,40,82,82,49,57,4,7,6,7,3,0,0,Interpersonal,Male,Business
STU0346,86,75,65,62,74,94,91,76,68,82,60,21,68,9,7,5,9,6,0,1,Intrapersonal,Female,Social_Sciences
STU0347,97,59,51,72,59,70,65,86,72,72,82,37,65,9,3,3,10,6,1,1,Intrapersonal,Male,Education
STU0348,80,92,61,59,87,73,90,57,63,88,75,81,75,9,8,7,8,8,1,0,Logical-Mathematical,Male,Computer_Science
STU0349,68,74,73,61,73,92,76,59,61,78,53,11,56,9,4,6,10,4,0,0,Intrapersonal,Female,Business
STU0350,81,57,78,69,58,78,74,81,73,65,57,41,86,9,4,4,9,6,0,0,Verbal-Linguistic,Male,Education
STU0351,73,81,45,89,55,67,51,89,65,77,61,51,70,7,7,10,8,7,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU0352,61,89,96,92,92,54,55,64,84,62,92,78,80,3,10,5,7,7,1,0,Naturalistic,Male,Natural_Sciences
STU0353,94,66,82,41,60,71,80,90,67,78,45,53,81,5,4,4,9,3,0,0,Verbal-Linguistic,Male,Education
STU0354,70,78,66,100,85,78,57,69,54,90,85,80,48,7,8,5,7,9,1,0,Visual-Spatial,Male,Engineering
STU0355,60,91,86,69,95,62,64,63,70,90,49,83,89,6,7,10,5,6,1,1,Logical-Mathematical,Female,Computer_Science
STU0356,86,50,75,80,44,72,79,87,64,85,35,54,87,4,4,4,10,3,0,0,Verbal-Linguistic,Female,Education
STU0357,85,92,63,50,100,63,81,79,77,99,70,84,42,7,7,7,6,8,1,1,Logical-Mathematical,Male,Computer_Science
STU0358,78,73,62,61,72,83,79,77,83,68,52,44,50,7,4,6,7,3,0,1,Visual-Spatial,Male,Social_Sciences
STU0359,66,70,55,73,74,45,73,59,74,79,86,67,91,4,3,7,7,8,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0360,74,42,59,52,61,80,86,61,89,61,45,48,62,9,5,3,10,6,1,0,Intrapersonal,Female,Social_Sciences
STU0361,80,82,52,80,65,84,71,74,63,86,63,63,52,4,5,3,7,8,0,0,Interpersonal,Male,Business
STU0362,90,69,59,75,41,84,76,71,98,82,45,58,71,7,8,6,8,5,0,0,Verbal-Linguistic,Female,Education
STU0363,74,94,58,66,53,42,64,79,57,59,55,44,56,4,4,9,8,3,0,0,Intrapersonal,Male,Arts_Humanities
STU0364,72,79,65,56,68,91,75,66,86,75,51,42,69,8,5,7,9,6,0,0,Intrapersonal,Male,Social_Sciences
STU0365,51,92,72,87,66,88,77,41,71,87,86,71,82,8,8,7,3,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0366,78,74,58,68,70,88,65,57,39,60,64,75,80,3,4,5,8,5,0,0,Interpersonal,Female,Business
STU0367,54,76,58,84,73,46,67,58,74,69,83,70,87,6,6,8,8,9,0,1,Bodily-Kinesthetic,Female,Technical_Vocational
STU0368,65,66,77,61,62,72,76,44,69,66,93,67,100,8,3,4,8,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0369,65,80,85,94,76,61,52,52,83,81,87,81,52,9,10,4,8,10,1,0,Visual-Spatial,Female,Engineering
STU0370,57,82,63,42,85,76,72,55,76,92,77,77,95,7,10,7,5,7,1,0,Logical-Mathematical,Male,Computer_Science
STU0371,60,77,76,50,86,78,69,70,55,97,72,78,81,9,8,9,7,3,1,0,Logical-Mathematical,Male,Computer_Science
STU0372,62,87,56,46,90,77,55,49,56,100,46,90,84,4,9,10,8,6,1,1,Logical-Mathematical,Male,Computer_Science
STU0373,74,92,46,74,93,64,58,46,75,87,73,98,60,8,10,8,7,8,1,1,Logical-Mathematical,Female,Computer_Science
STU0374,93,63,68,53,57,71,72,96,83,60,44,34,72,5,7,6,8,4,0,0,Verbal-Linguistic,Female,Education
STU0375,74,84,74,69,94,74,67,68,62,88,78,77,48,7,9,7,8,7,1,1,Bodily-Kinesthetic,Female,Computer_Science
STU0376,65,72,84,87,73,56,82,57,57,72,65,79,51,8,3,5,7,9,1,0,Naturalistic,Male,Medicine
STU0377,71,88,83,87,83,57,86,65,84,58,57,92,72,4,8,3,7,8,1,1,Naturalistic,Female,Natural_Sciences
STU0378,81,90,72,56,89,80,56,51,61,85,60,89,78,8,8,10,7,3,0,0,Visual-Spatial,Female,Computer_Science
STU0379,51,96,95,91,79,73,95,64,77,80,65,93,90,5,7,3,7,7,0,0,Naturalistic,Male,Natural_Sciences
STU0380,70,84,92,89,80,56,59,66,85,67,46,72,65,10,4,4,3,9,1,0,Naturalistic,Female,Medicine
STU0381,86,100,76,49,86,60,87,49,75,86,74,91,69,8,7,8,4,6,1,0,Logical-Mathematical,Female,Computer_Science
STU0382,76,50,69,48,66,70,88,90,71,83,40,77,68,9,8,3,7,5,0,0,Verbal-Linguistic,Male,Education
STU0383,78,60,85,52,40,88,66,83,76,84,37,38,72,3,7,3,9,7,0,0,Verbal-Linguistic,Female,Education
STU0384,62,81,98,85,97,62,48,65,90,85,70,90,78,6,7,8,3,6,1,0,Naturalistic,Female,Natural_Sciences
STU0385,80,58,55,55,64,78,98,97,65,72,33,55,74,10,7,8,9,4,0,0,Verbal-Linguistic,Male,Law
STU0386,33,83,89,86,90,69,75,56,80,70,57,81,85,7,7,6,3,3,0,0,Naturalistic,Female,Natural_Sciences
STU0387,77,80,93,88,72,81,65,57,83,90,72,57,95,10,3,5,5,9,1,0,Naturalistic,Male,Medicine
STU0388,56,84,83,84,92,51,65,65,75,84,76,89,62,8,9,3,6,10,1,0,Visual-Spatial,Female,Engineering
STU0389,90,71,60,38,92,79,93,98,50,52,42,43,45,10,7,5,7,5,0,1,Verbal-Linguistic,Female,Law
STU0390,62,83,89,92,94,79,46,57,85,77,67,83,87,8,7,5,3,6,1,0,Naturalistic,Male,Natural_Sciences
STU0391,49,79,69,79,66,65,66,74,74,64,78,65,76,3,6,3,8,10,0,1,Bodily-Kinesthetic,Male,Technical_Vocational
STU0392,83,81,69,48,44,89,76,78,75,81,60,83,51,6,3,7,8,6,1,0,Interpersonal,Male,Business
STU0393,80,74,68,72,50,90,84,66,59,78,49,51,71,5,6,3,7,5,0,0,Interpersonal,Female,Business
STU0394,79,72,66,56,78,72,91,88,75,60,68,69,81,7,7,3,8,5,0,1,Verbal-Linguistic,Female,Law
STU0395,88,81,69,83,84,99,87,64,70,81,51,70,72,4,5,4,10,3,0,0,Verbal-Linguistic,Male,Business
STU0396,58,80,75,83,75,71,68,57,66,74,97,67,82,3,7,3,3,10,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0397,53,83,89,91,99,51,63,68,74,59,60,93,82,5,7,3,6,7,1,0,Naturalistic,Female,Natural_Sciences
STU0398,75,63,66,53,56,90,80,53,62,84,59,47,62,7,7,6,9,3,1,0,Interpersonal,Female,Business
STU0399,92,66,58,67,75,70,92,95,51,67,35,53,50,10,7,4,7,5,0,0,Verbal-Linguistic,Male,Law
STU0400,86,57,81,68,46,72,82,84,65,81,77,51,73,10,8,8,9,6,0,0,Verbal-Linguistic,Male,Law
STU0401,70,87,51,72,96,90,79,47,67,89,74,98,68,3,7,8,3,8,0,0,Logical-Mathematical,Male,Computer_Science
STU0402,68,80,62,77,58,57,67,62,76,71,94,74,84,3,6,6,5,7,0,0,Interpersonal,Male,Technical_Vocational
STU0403,79,56,58,77,71,72,67,92,64,72,51,48,81,9,7,7,8,3,1,1,Verbal-Linguistic,Male,Arts_Humanities
STU0404,62,89,84,94,81,90,79,31,81,75,59,82,88,3,7,8,5,8,1,0,Naturalistic,Male,Natural_Sciences
STU0405,78,69,69,54,56,75,61,56,69,82,64,39,59,3,7,8,10,3,0,0,Interpersonal,Male,Business
STU0406,43,80,95,90,92,49,72,70,74,62,70,69,82,4,9,7,7,4,1,0,Interpersonal,Male,Natural_Sciences
STU0407,81,72,65,70,83,97,67,78,34,72,42,63,81,9,7,4,9,4,1,0,Interpersonal,Female,Business
STU0408,56,90,62,77,89,53,67,71,44,91,53,77,80,8,7,7,7,4,0,0,Logical-Mathematical,Female,Computer_Science
STU0409,79,76,74,64,67,60,51,43,71,89,80,68,87,6,3,5,8,7,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU0410,75,86,75,71,81,58,68,62,63,90,52,93,72,8,9,10,6,6,0,1,Logical-Mathematical,Female,Computer_Science
STU0411,64,64,90,85,65,66,57,58,70,73,55,60,70,9,3,7,8,7,1,0,Naturalistic,Female,Medicine
STU0412,72,79,86,58,57,43,80,75,76,88,82,74,99,4,7,4,4,9,0,0,Bodily-Kinesthetic,Male,Technical_Vocational
STU0413,57,85,62,75,65,72,61,44,75,85,89,68,73,9,8,7,4,9,0,0,Bodily-Kinesthetic,Female,Technical_Vocational
STU0414,90,44,72,51,48,85,100,79,82,68,47,71,41,7,6,4,10,4,1,0,Intrapersonal,Female,Social_Sciences
STU0415,86,60,63,79,87,82,72,97,74,83,49,59,75,8,3,7,10,6,0,0,Verbal-Linguistic,Male,Education
STU0416,82,74,66,69,92,75,52,67,82,85,71,67,94,7,7,7,6,6,1,1,Interpersonal,Female,Arts_Humanities
STU0417,71,67,88,89,56,70,62,55,67,53,62,84,66,7,8,5,6,10,0,1,Intrapersonal,Female,Medicine
STU0418,78,88,80,69,55,83,77,46,48,94,39,73,83,4,3,5,9,6,1,1,Interpersonal,Male,Business
STU0419,87,77,76,46,60,89,78,95,56,79,67,61,86,6,4,7,9,5,0,0,Verbal-Linguistic,Male,Education
STU0420,78,74,62,62,52,100,97,78,80,73,55,67,65,7,7,7,7,8,0,0,Verbal-Linguistic,Female,Law
STU0421,87,56,63,72,50,78,100,95,52,63,53,70,75,7,9,3,8,6,0,1,Verbal-Linguistic,Male,Law
STU0422,94,68,58,70,62,91,82,100,70,66,46,47,46,8,10,5,8,8,1,1,Verbal-Linguistic,Female,Law
STU0423,49,86,73,60,88,66,73,57,93,99,74,66,47,7,8,10,6,6,1,0,Logical-Mathematical,Male,Computer_Science
STU0424,100,57,72,57,61,59,60,89,80,55,51,32,50,7,6,7,3,5,0,0,Verbal-Linguistic,Female,Arts_Humanities
STU0425,57,96,60,48,99,55,66,63,58,91,70,81,82,3,8,10,5,4,1,0,Interpersonal,Male,Computer_Science
STU0426,85,54,80,64,52,80,84,100,81,83,46,48,56,8,6,4,8,4,0,1,Intrapersonal,Male,Social_Sciences
STU0427,79,66,77,71,48,74,79,86,63,56,53,66,68,4,3,9,8,4,0,1,Verbal-Linguistic,Male,Arts_Humanities
STU0428,51,78,84,80,69,65,66,61,92,75,69,74,92,7,7,5,5,5,1,0,Naturalistic,Female,Natural_Sciences
STU0429,59,79,55,56,69,80,75,37,98,83,45,43,50,3,8,5,10,6,0,0,Interpersonal,Female,Business
STU0430,55,89,63,72,88,54,49,66,69,91,72,85,55,5,7,7,3,3,1,0,Logical-Mathematical,Male,Computer_Science
STU0431,84,92,80,100,88,64,62,40,81,91,93,93,55,9,8,6,5,8,0,0,Visual-Spatial,Female,Engineering
STU0432,86,45,96,56,64,76,92,78,66,69,64,54,59,7,9,5,9,7,0,1,Verbal-Linguistic,Female,Law
STU0433,92,74,65,70,59,89,93,94,80,61,48,50,63,6,7,4,8,7,0,0,Intrapersonal,Female,Social_Sciences
STU0434,74,88,80,52,85,67,78,66,49,90,74,82,67,4,10,8,3,8,0,0,Logical-Mathematical,Female,Computer_Science
